instrument,month,location_family,rel_path,abs_path,size_bytes,mtime_utc,sha256,md5,day_start_utc,day_end_utc,total_rows,filtered_rows,ts_min_ns,ts_max_ns,subsecond_spacing_rows,nonexact_1s_gap_rows,n_columns,generation,is_fixture_path,manifest_by_path,manifest_line,manifest_md5,manifest_status,manifest_by_md5,native_blocks,overlapping_block_pairs,max_rows_per_timestamp,duplicate_timestamps,filtered_distinct_seconds,filtered_max_rows_per_second,filtered_excess_rows
zs,2025-10,E_pc2_transfer_processed,pc2_transfer/processed/zs/zs_snapshots_2025-10.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\pc2_transfer\processed\zs\zs_snapshots_2025-10.parquet,20652732,2026-04-02T22:55:38Z,ff0e6150973afe02266d887e300ebfebec38d04295f2f0472cf44202122ac913,4e0f4e5a44edc756a89f715b4ddcc478,14,19,1749946,508911,1759154976576381811,1761934799992248615,250728,250887,24,v3_pre_gapfill,false,NOT_COVERED,,"",NOT_COVERED,pc2_transfer/transfer/checksums.txt:L82->pc2_transfer/transfer/data/zs/zs_snapshots_2025-10.parquet; transfer/checksums.txt:L82->transfer/data/zs/zs_snapshots_2025-10.parquet,,,,,,,
zs,2025-10,F_pc2_transfer_transfer_data,pc2_transfer/transfer/data/zs/zs_snapshots_2025-10.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\pc2_transfer\transfer\data\zs\zs_snapshots_2025-10.parquet,20652732,2026-04-07T15:26:13Z,ff0e6150973afe02266d887e300ebfebec38d04295f2f0472cf44202122ac913,4e0f4e5a44edc756a89f715b4ddcc478,14,19,1749946,508911,1759154976576381811,1761934799992248615,250728,250887,24,v3_pre_gapfill,false,pc2_transfer/transfer/checksums.txt,82,4e0f4e5a44edc756a89f715b4ddcc478,MATCH,pc2_transfer/transfer/checksums.txt:L82->pc2_transfer/transfer/data/zs/zs_snapshots_2025-10.parquet; transfer/checksums.txt:L82->transfer/data/zs/zs_snapshots_2025-10.parquet,,,,,,,
zs,2025-10,A_processed_FIXTURE_PATH,processed/zs/zs_snapshots_2025-10.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\zs\zs_snapshots_2025-10.parquet,20652732,2026-04-02T22:55:38Z,ff0e6150973afe02266d887e300ebfebec38d04295f2f0472cf44202122ac913,4e0f4e5a44edc756a89f715b4ddcc478,14,19,1749946,508911,1759154976576381811,1761934799992248615,250728,250887,24,v3_pre_gapfill,true,NOT_COVERED,,"",NOT_COVERED,pc2_transfer/transfer/checksums.txt:L82->pc2_transfer/transfer/data/zs/zs_snapshots_2025-10.parquet; transfer/checksums.txt:L82->transfer/data/zs/zs_snapshots_2025-10.parquet,19,18,5,36213,365839,5,143072
zs,2025-10,G_transfer_data,transfer/data/zs/zs_snapshots_2025-10.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\transfer\data\zs\zs_snapshots_2025-10.parquet,20652732,2026-04-07T15:26:13Z,ff0e6150973afe02266d887e300ebfebec38d04295f2f0472cf44202122ac913,4e0f4e5a44edc756a89f715b4ddcc478,14,19,1749946,508911,1759154976576381811,1761934799992248615,250728,250887,24,v3_pre_gapfill,false,transfer/checksums.txt,82,4e0f4e5a44edc756a89f715b4ddcc478,MATCH,pc2_transfer/transfer/checksums.txt:L82->pc2_transfer/transfer/data/zs/zs_snapshots_2025-10.parquet; transfer/checksums.txt:L82->transfer/data/zs/zs_snapshots_2025-10.parquet,,,,,,,
zs,2025-10,D_PC2_TRANSFER_v4,PC2_TRANSFER_v4/processed/zs/v4_gapfill/zs_snapshots_2025-10.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\PC2_TRANSFER_v4\processed\zs\v4_gapfill\zs_snapshots_2025-10.parquet,23211336,2026-04-17T03:56:17Z,3b594668dbd7e1035d6c388b8e9ab193279cd62003f283cc8151419f3a3cb2b1,680feed833567b4abc21d8b43a5fec6c,14,19,1885200,402005,1759327200000000000,1761934799992248615,5,27,24,v4_gapfill,false,PC2_TRANSFER_v4/manifest.csv,233,680feed833567b4abc21d8b43a5fec6c,MATCH,PC2_TRANSFER_v4/manifest.csv:L233->PC2_TRANSFER_v4/processed/zs/v4_gapfill/zs_snapshots_2025-10.parquet; PC2_TRANSFER_v4/manifest.csv:L233->processed/zs/v4_gapfill/zs_snapshots_2025-10.parquet,,,,,,,
zs,2025-10,B_processed_v4_gapfill,processed/zs/v4_gapfill/zs_snapshots_2025-10.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\zs\v4_gapfill\zs_snapshots_2025-10.parquet,23211336,2026-04-17T03:56:17Z,3b594668dbd7e1035d6c388b8e9ab193279cd62003f283cc8151419f3a3cb2b1,680feed833567b4abc21d8b43a5fec6c,14,19,1885200,402005,1759327200000000000,1761934799992248615,5,27,24,v4_gapfill,false,PC2_TRANSFER_v4/manifest.csv,233,680feed833567b4abc21d8b43a5fec6c,MATCH,PC2_TRANSFER_v4/manifest.csv:L233->PC2_TRANSFER_v4/processed/zs/v4_gapfill/zs_snapshots_2025-10.parquet; PC2_TRANSFER_v4/manifest.csv:L233->processed/zs/v4_gapfill/zs_snapshots_2025-10.parquet,1,0,1,0,402000,2,5
zs,2025-11,E_pc2_transfer_processed,pc2_transfer/processed/zs/zs_snapshots_2025-11.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\pc2_transfer\processed\zs\zs_snapshots_2025-11.parquet,14362218,2026-04-02T22:57:18Z,6fa36b8d63ac402909caae4f4c019afd18f45ed4d60f2bd001f66a470843ee1f,a2a05776e8db56470ca39c65db4179df,14,19,1147470,304506,1762180200000000000,1764353100070036943,1,19,24,v3_pre_gapfill,false,NOT_COVERED,,"",NOT_COVERED,pc2_transfer/transfer/checksums.txt:L83->pc2_transfer/transfer/data/zs/zs_snapshots_2025-11.parquet; transfer/checksums.txt:L83->transfer/data/zs/zs_snapshots_2025-11.parquet,,,,,,,
zs,2025-11,F_pc2_transfer_transfer_data,pc2_transfer/transfer/data/zs/zs_snapshots_2025-11.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\pc2_transfer\transfer\data\zs\zs_snapshots_2025-11.parquet,14362218,2026-04-07T15:26:13Z,6fa36b8d63ac402909caae4f4c019afd18f45ed4d60f2bd001f66a470843ee1f,a2a05776e8db56470ca39c65db4179df,14,19,1147470,304506,1762180200000000000,1764353100070036943,1,19,24,v3_pre_gapfill,false,pc2_transfer/transfer/checksums.txt,83,a2a05776e8db56470ca39c65db4179df,MATCH,pc2_transfer/transfer/checksums.txt:L83->pc2_transfer/transfer/data/zs/zs_snapshots_2025-11.parquet; transfer/checksums.txt:L83->transfer/data/zs/zs_snapshots_2025-11.parquet,,,,,,,
zs,2025-11,A_processed_FIXTURE_PATH,processed/zs/zs_snapshots_2025-11.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\zs\zs_snapshots_2025-11.parquet,14362218,2026-04-02T22:57:18Z,6fa36b8d63ac402909caae4f4c019afd18f45ed4d60f2bd001f66a470843ee1f,a2a05776e8db56470ca39c65db4179df,14,19,1147470,304506,1762180200000000000,1764353100070036943,1,19,24,v3_pre_gapfill,true,NOT_COVERED,,"",NOT_COVERED,pc2_transfer/transfer/checksums.txt:L83->pc2_transfer/transfer/data/zs/zs_snapshots_2025-11.parquet; transfer/checksums.txt:L83->transfer/data/zs/zs_snapshots_2025-11.parquet,1,0,1,0,304506,1,0
zs,2025-11,G_transfer_data,transfer/data/zs/zs_snapshots_2025-11.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\transfer\data\zs\zs_snapshots_2025-11.parquet,14362218,2026-04-07T15:26:13Z,6fa36b8d63ac402909caae4f4c019afd18f45ed4d60f2bd001f66a470843ee1f,a2a05776e8db56470ca39c65db4179df,14,19,1147470,304506,1762180200000000000,1764353100070036943,1,19,24,v3_pre_gapfill,false,transfer/checksums.txt,83,a2a05776e8db56470ca39c65db4179df,MATCH,pc2_transfer/transfer/checksums.txt:L83->pc2_transfer/transfer/data/zs/zs_snapshots_2025-11.parquet; transfer/checksums.txt:L83->transfer/data/zs/zs_snapshots_2025-11.parquet,,,,,,,
zs,2025-11,D_PC2_TRANSFER_v4,PC2_TRANSFER_v4/processed/zs/v4_gapfill/zs_snapshots_2025-11.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\PC2_TRANSFER_v4\processed\zs\v4_gapfill\zs_snapshots_2025-11.parquet,16703606,2026-04-17T03:57:05Z,27db3c8a404331ce2a744c19787e41e80a201decccfd159da396ec067fa290a9,7d24672f494dd9a245bad934f4d8be17,14,19,1188000,324000,1762178400000000000,1764183599000000000,0,17,24,v4_gapfill,false,PC2_TRANSFER_v4/manifest.csv,234,7d24672f494dd9a245bad934f4d8be17,MATCH,PC2_TRANSFER_v4/manifest.csv:L234->PC2_TRANSFER_v4/processed/zs/v4_gapfill/zs_snapshots_2025-11.parquet; PC2_TRANSFER_v4/manifest.csv:L234->processed/zs/v4_gapfill/zs_snapshots_2025-11.parquet,,,,,,,
zs,2025-11,B_processed_v4_gapfill,processed/zs/v4_gapfill/zs_snapshots_2025-11.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\zs\v4_gapfill\zs_snapshots_2025-11.parquet,16703606,2026-04-17T03:57:05Z,27db3c8a404331ce2a744c19787e41e80a201decccfd159da396ec067fa290a9,7d24672f494dd9a245bad934f4d8be17,14,19,1188000,324000,1762178400000000000,1764183599000000000,0,17,24,v4_gapfill,false,PC2_TRANSFER_v4/manifest.csv,234,7d24672f494dd9a245bad934f4d8be17,MATCH,PC2_TRANSFER_v4/manifest.csv:L234->PC2_TRANSFER_v4/processed/zs/v4_gapfill/zs_snapshots_2025-11.parquet; PC2_TRANSFER_v4/manifest.csv:L234->processed/zs/v4_gapfill/zs_snapshots_2025-11.parquet,1,0,1,0,324000,1,0
zs,2025-12,E_pc2_transfer_processed,pc2_transfer/processed/zs/zs_snapshots_2025-12.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\pc2_transfer\processed\zs\zs_snapshots_2025-12.parquet,14833376,2026-04-02T22:56:54Z,53ef73debe3f020667f2271cd4009df1c93015f1b54ef7faea7f3408661b8947,6a28789a4f1c056bff413bda338ea80f,14,19,1310670,353104,1764599400000000000,1767207599000000000,1,22,24,v3_pre_gapfill,false,NOT_COVERED,,"",NOT_COVERED,pc2_transfer/transfer/checksums.txt:L84->pc2_transfer/transfer/data/zs/zs_snapshots_2025-12.parquet; transfer/checksums.txt:L84->transfer/data/zs/zs_snapshots_2025-12.parquet,,,,,,,
zs,2025-12,F_pc2_transfer_transfer_data,pc2_transfer/transfer/data/zs/zs_snapshots_2025-12.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\pc2_transfer\transfer\data\zs\zs_snapshots_2025-12.parquet,14833376,2026-04-07T15:26:13Z,53ef73debe3f020667f2271cd4009df1c93015f1b54ef7faea7f3408661b8947,6a28789a4f1c056bff413bda338ea80f,14,19,1310670,353104,1764599400000000000,1767207599000000000,1,22,24,v3_pre_gapfill,false,pc2_transfer/transfer/checksums.txt,84,6a28789a4f1c056bff413bda338ea80f,MATCH,pc2_transfer/transfer/checksums.txt:L84->pc2_transfer/transfer/data/zs/zs_snapshots_2025-12.parquet; transfer/checksums.txt:L84->transfer/data/zs/zs_snapshots_2025-12.parquet,,,,,,,
zs,2025-12,A_processed_FIXTURE_PATH,processed/zs/zs_snapshots_2025-12.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\zs\zs_snapshots_2025-12.parquet,14833376,2026-04-02T22:56:54Z,53ef73debe3f020667f2271cd4009df1c93015f1b54ef7faea7f3408661b8947,6a28789a4f1c056bff413bda338ea80f,14,19,1310670,353104,1764599400000000000,1767207599000000000,1,22,24,v3_pre_gapfill,true,NOT_COVERED,,"",NOT_COVERED,pc2_transfer/transfer/checksums.txt:L84->pc2_transfer/transfer/data/zs/zs_snapshots_2025-12.parquet; transfer/checksums.txt:L84->transfer/data/zs/zs_snapshots_2025-12.parquet,1,0,1,0,353104,1,0
zs,2025-12,G_transfer_data,transfer/data/zs/zs_snapshots_2025-12.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\transfer\data\zs\zs_snapshots_2025-12.parquet,14833376,2026-04-07T15:26:13Z,53ef73debe3f020667f2271cd4009df1c93015f1b54ef7faea7f3408661b8947,6a28789a4f1c056bff413bda338ea80f,14,19,1310670,353104,1764599400000000000,1767207599000000000,1,22,24,v3_pre_gapfill,false,transfer/checksums.txt,84,6a28789a4f1c056bff413bda338ea80f,MATCH,pc2_transfer/transfer/checksums.txt:L84->pc2_transfer/transfer/data/zs/zs_snapshots_2025-12.parquet; transfer/checksums.txt:L84->transfer/data/zs/zs_snapshots_2025-12.parquet,,,,,,,
zs,2025-12,D_PC2_TRANSFER_v4,PC2_TRANSFER_v4/processed/zs/v4_gapfill/zs_snapshots_2025-12.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\PC2_TRANSFER_v4\processed\zs\v4_gapfill\zs_snapshots_2025-12.parquet,17445727,2026-04-17T03:57:47Z,451df07844659d44ae379ed06ea82bf2efc36e45f4c3b7746b5f5181f2ee4a46,60363dd46f0624cdaadcbb0a9e94acad,14,19,1407900,392702,1764597600000000000,1767207599000000000,1,22,24,v4_gapfill,false,PC2_TRANSFER_v4/manifest.csv,235,60363dd46f0624cdaadcbb0a9e94acad,MATCH,PC2_TRANSFER_v4/manifest.csv:L235->PC2_TRANSFER_v4/processed/zs/v4_gapfill/zs_snapshots_2025-12.parquet; PC2_TRANSFER_v4/manifest.csv:L235->processed/zs/v4_gapfill/zs_snapshots_2025-12.parquet,,,,,,,
zs,2025-12,B_processed_v4_gapfill,processed/zs/v4_gapfill/zs_snapshots_2025-12.parquet,C:\Users\ttbea\OneDrive\Desktop\MBO_2025\processed\zs\v4_gapfill\zs_snapshots_2025-12.parquet,17445727,2026-04-17T03:57:47Z,451df07844659d44ae379ed06ea82bf2efc36e45f4c3b7746b5f5181f2ee4a46,60363dd46f0624cdaadcbb0a9e94acad,14,19,1407900,392702,1764597600000000000,1767207599000000000,1,22,24,v4_gapfill,false,PC2_TRANSFER_v4/manifest.csv,235,60363dd46f0624cdaadcbb0a9e94acad,MATCH,PC2_TRANSFER_v4/manifest.csv:L235->PC2_TRANSFER_v4/processed/zs/v4_gapfill/zs_snapshots_2025-12.parquet; PC2_TRANSFER_v4/manifest.csv:L235->processed/zs/v4_gapfill/zs_snapshots_2025-12.parquet,1,0,1,0,392701,2,1
